1446,2586
1448,2636
1449,2602
1450,2581
1450,2594
1452,2948
1453,2591
1454,2576
1454,2581
1454,2582
1454,2584
1454,2586
1454,2611
1454,2655
1454,2690
1454,3418
1463,2581
1464,2582
1464,2584
1466,2963
1467,2632
1468,2584
1469,2582
1470,2586
1470,2801
1472,2586
1473,2581
1474,2584
1474,2603
1476,2583
1476,2690
1478,2607
1479,4055
1479,4056
1481,2581
1482,2845
1483,2587
1484,3070
1485,2586
1486,3129
1487,2590
1488,2832
1489,2576
1490,2967
1491,2602
1492,2967
1493,2906
1494,3070
1495,2693
1496,2590
1496,2739
1498,2681
1498,2964
1500,2616
1501,2932
1502,2595
1503,2814
1504,2581
1504,2590
1504,2678
1507,2655
1508,4084
1509,2690
1510,2740
1511,2586
1511,2676
1513,2714
1514,3345
1515,4091
1516,2625
1517,2607
1518,2617
1519,2606
1520,2581
1520,2887
1522,2801
1523,3935
1524,2584
1524,2602
1526,4102
1527,2967
1528,2668
1529,2581
1530,2581
1531,2607
1532,2814
1533,2745
1534,2585
1535,2690
1536,2961
1537,2581
1537,2591
1539,2616
1540,2595
1541,2586
1542,2581
1543,2582
1544,2579
1545,2581
1546,2668
1547,2584
1548,2581
1549,2582
1550,2801
1551,2940
1552,2595
1552,2602
1554,2582
1554,2594
1554,2845
1554,3028
1558,2576
1559,4091
1560,3228
1561,3070
1562,2636
1563,3088
1564,2655
1565,2740
1565,2808
1565,3013
1568,2580
1569,2603
1570,2582
1570,2932
1572,2581
1573,2582
1574,2625
1575,2603
1576,2964
1577,2625
1578,2906
1579,2584
1579,2757
1579,4157
1582,2678
1583,3434
1584,2576
1585,2581
1585,2582
1585,2586
1585,2590
1585,2594
1585,2595
1585,2605
1585,2655
1585,2690
1585,2887
1585,3390
1585,4172
1597,2964
1598,2594
1599,2655
1600,2581
1601,2576
1601,2581
1601,2594
1604,2586
1605,2923
1606,2581
1606,2845
1606,4184
1609,2631
1610,2670
1611,2576
1612,2689
1613,2611
1614,2714
1615,4191
1616,2940
1617,2582
1617,2586
1617,2603
1620,2625
1621,3345
1622,2807
1623,2581
1623,2594
1625,2581
1626,2594
1626,2801
1628,3434
1629,2582
1630,2655
1631,2582
1632,2581
1632,3536
1634,2616
1635,2579
1636,2581
1637,2582
1638,2657
1639,2586
1640,2586
1641,2670
1641,2967
1643,3433
1644,2688
1645,2581
1646,3088
1647,2582
1648,2873
1649,3070
1650,4226
1651,2887
1652,2586
1652,2611
1654,2586
1655,2906
1656,2752
1657,2676
1658,2607
1658,2617
1660,2581
1660,2584
1660,2586
1660,2595
1660,2611
1660,2616
1660,2690
1660,3432
1668,2581
1669,2948
1670,2797
1671,2603
1672,2603
1672,3017
1674,2903
1675,2806
1676,2583
1677,2666
1677,2689
1679,2590
1680,2836
1681,2836
1682,2581
1682,2964
1684,2580
1685,2668
1686,2603
1687,2832
1688,2918
1689,2616
1690,2582
1690,2590
1690,2595
1690,2602
1690,2690
1690,2714
1690,2887
1690,4273
1698,4274
1699,4274
1700,2595
1701,4277
1702,2586
1703,2982
1704,2595
1705,2584
1705,2666
1707,2586
1708,3129
1709,2668
1710,2595
1711,2636
1712,2832
1713,2594
1714,2581
1715,2629
1716,2584
1717,2581
1717,2611
